"iso2c","year","launched","foiled","all","population","all_poisson","launched_poisson","all_nb","launched_nb"
"MN",1993,0,0,0,2263186,0,0,0,0
"MN",1994,0,0,0,2280479,0,0,0,0
"MN",1995,0,0,0,2298020,0,0,0,5
"MN",1996,0,0,0,2316568,0,0,0,0
"MN",1997,0,0,0,2335734,0,0,0,0
"MN",1998,0,0,0,2355664,0,0,0,0
"MN",1999,0,0,0,2376225,0,0,0,0
"MN",2000,0,0,0,2397418,0,0,0,0
"MN",2001,0,0,0,2419588,0,0,0,0
"MN",2002,0,0,0,2443271,0,0,0,0
"MN",2003,0,0,0,2468762,0,0,0,0
"MN",2004,0,0,0,2496391,0,0,0,0
"MN",2005,0,0,0,2526424,0,0,0,0
"MN",2006,0,0,0,2558856,0,0,0,0
"MN",2007,0,0,0,2593820,0,0,0,0
"MN",2008,0,0,0,2631898,0,0,0,0
"MN",2009,0,0,0,2673796,0,0,0,0
"MN",2010,0,0,0,2719896,0,0,0,0
"MN",2011,0,0,0,2770362,0,0,0,0
"MN",2012,0,0,0,2824699,1,1,0,0
"MN",2013,0,0,0,2881792,0,0,0,0
"MN",2014,0,0,0,2940108,0,0,0,0
"MN",2015,0,0,0,2998439,0,0,0,0
"MN",2016,0,0,0,3056359,0,0,0,0
"ME",1990,0,0,0,606372,0,0,0,0
"ME",1991,0,0,0,607105,0,0,0,0
"ME",1992,0,0,0,608516,0,0,0,0
"ME",1993,0,0,0,610170,0,0,0,0
"ME",1994,0,0,0,611389,0,0,0,0
"ME",1995,0,0,0,611712,0,0,0,0
"ME",1996,0,0,0,611003,0,0,0,0
"ME",1997,0,0,0,609520,0,0,0,0
"ME",1998,0,0,0,607662,0,0,0,0
"ME",1999,0,0,0,606001,1,0,0,0
"ME",2000,0,0,0,604950,0,0,0,0
"ME",2001,0,0,0,607389,0,0,0,0
"ME",2002,0,0,0,609828,0,0,0,0
"ME",2003,0,0,0,612267,0,0,0,0
"ME",2004,0,0,0,613353,0,0,0,0
"ME",2005,0,0,0,614261,0,0,0,0
"ME",2006,0,0,0,615025,0,0,0,0
"ME",2007,0,0,0,615875,0,0,0,0
"ME",2008,0,0,0,616969,0,0,0,0
"ME",2009,0,0,0,618294,0,0,0,0
"ME",2010,0,0,0,619428,0,0,0,0
"ME",2011,0,0,0,620079,0,0,0,0
"ME",2012,0,0,0,620601,0,1,0,0
"ME",2013,0,0,0,621207,0,0,0,1
"ME",2014,0,0,0,621810,0,0,1,0
"ME",2015,0,0,0,622159,0,0,0,0
"ME",2016,0,0,0,622303,0,0,0,0
"MA",1990,0,0,0,24807462,0,0,0,0
"MA",1991,0,0,0,25260404,0,0,0,0
"MA",1992,0,0,0,25711406,0,0,0,0
"MA",1993,0,0,0,26155203,0,0,0,0
"MA",1994,0,0,0,26584478,0,0,0,0
"MA",1995,0,0,0,26994250,0,0,0,0
"MA",1996,0,0,0,27383473,0,0,0,0
"MA",1997,0,0,0,27754571,0,0,0,0
"MA",1998,0,0,0,28110443,0,0,0,0
"MA",1999,0,0,0,28455509,0,0,0,0
"MA",2000,0,0,0,28793679,0,0,0,0
"MA",2001,0,0,0,29126330,0,0,0,0
"MA",2002,0,0,0,29454768,0,0,0,0
"MA",2003,0,1,1,29782884,0,0,0,0
"MA",2004,0,0,0,30115214,0,0,0,0
"MA",2005,0,1,1,30455561,0,0,0,0
"MA",2006,0,0,0,30804683,0,0,0,0
"MA",2007,0,0,0,31163673,0,0,0,1
"MA",2008,0,0,0,31536811,0,1,0,0
"MA",2009,0,0,0,31929087,0,0,0,0
"MA",2010,0,0,0,32343389,0,0,0,0
"MA",2011,0,0,0,32781850,0,0,0,0
"MA",2012,0,0,0,33241898,0,0,0,0
"MA",2013,0,0,0,33715693,0,0,0,0
"MA",2014,0,0,0,34192347,0,0,0,0
"MA",2015,0,0,0,34663603,0,0,0,0
"MA",2016,0,1,1,35126296,0,0,0,0
"MZ",1990,0,0,0,12987292,0,0,0,0
"MZ",1991,0,0,0,13328032,0,0,0,0
"MZ",1992,0,0,0,13806001,0,0,0,0
"MZ",1993,0,0,0,14370946,0,0,0,0
"MZ",1994,0,0,0,14948048,0,0,0,0
"MZ",1995,0,0,0,15483286,0,1,0,0
"MZ",1996,0,0,0,15960442,0,0,0,0
"MZ",1997,0,0,0,16397183,0,0,1,0
"MZ",1998,0,0,0,16813949,0,0,0,0
"MZ",1999,0,0,0,17244188,1,0,0,0
"MZ",2000,0,0,0,17711927,0,0,0,0
"MZ",2001,0,0,0,18221888,0,0,0,0
"MZ",2002,0,0,0,18764155,0,0,0,0
"MZ",2003,0,0,0,19331100,0,0,1,0
"MZ",2004,0,0,0,19910552,0,0,0,0
"MZ",2005,0,0,0,20493925,0,0,0,0
"MZ",2006,0,0,0,21080110,0,0,0,0
"MZ",2007,0,0,0,21673316,0,0,0,4
"MZ",2008,0,0,0,22276596,0,0,0,0
"MZ",2009,0,0,0,22894710,0,0,0,0
"MZ",2010,0,0,0,23531574,0,0,0,0
"MZ",2011,0,0,0,24187487,0,0,0,0
"MZ",2012,0,0,0,24862648,0,0,0,0
"MZ",2013,0,0,0,25560725,0,0,0,0
"MZ",2014,0,0,0,26286163,0,0,0,0
"MZ",2015,0,0,0,27042002,0,0,0,0
"MZ",2016,0,0,0,27829942,1,0,0,0
"MM",1990,0,0,0,41335199,0,0,0,0
"MM",1991,0,0,0,41890197,0,0,0,0
"MM",1992,0,0,0,42401684,0,0,0,0
"MM",1993,0,0,0,42890002,0,0,0,0
"MM",1994,0,0,0,43383428,0,0,0,0
"MM",1995,0,0,0,43901598,0,0,0,0
"MM",1996,0,0,0,44452206,0,0,0,0
"MM",1997,0,0,0,45027233,0,0,0,0
"MM",1998,0,0,0,45611220,0,0,1,0
"MM",1999,0,0,0,46181077,0,0,0,0
"MM",2000,0,0,0,46719701,0,0,1,0
"MM",2001,0,0,0,47225120,0,0,0,0
"MM",2002,0,0,0,47702171,0,0,0,0
"MM",2003,0,0,0,48148902,1,0,0,0
"MM",2004,0,0,0,48564484,0,0,0,0
"MM",2005,0,0,0,48949924,0,0,0,0
"MM",2006,0,0,0,49301050,0,0,0,0
"MM",2007,0,0,0,49621475,0,0,0,0
"MM",2008,0,0,0,49929642,0,0,0,0
"MM",2009,0,0,0,50250367,0,0,0,0
"MM",2010,0,0,0,50600818,0,0,0,0
"MM",2011,0,0,0,50990615,0,0,0,0
"MM",2012,0,0,0,51413698,1,0,1,0
"MM",2013,0,0,0,51852451,0,0,0,0
"MM",2014,0,0,0,52280807,0,0,0,0
"MM",2015,0,0,0,52680726,0,0,0,0
"MM",2016,0,0,0,53045226,0,0,0,0
NA,1990,0,0,0,1432905,0,0,0,0
NA,1991,0,0,0,1476388,0,0,0,0
NA,1992,0,0,0,1516958,0,0,0,0
NA,1993,0,0,0,1555101,0,0,0,0
NA,1994,0,0,0,1591822,0,0,0,0
NA,1995,0,0,0,1627865,0,0,0,0
NA,1996,0,0,0,1663378,0,0,0,0
NA,1997,0,0,0,1698032,0,0,0,0
NA,1998,0,0,0,1731639,0,0,0,0
NA,1999,0,0,0,1763859,0,0,0,0
NA,2000,0,0,0,1794571,0,0,0,0
NA,2001,0,0,0,1823672,0,0,0,0
NA,2002,0,0,0,1851523,0,0,0,0
NA,2003,0,0,0,1879117,0,1,0,0
NA,2004,0,0,0,1907745,0,0,0,0
NA,2005,0,0,0,1938320,0,0,0,0
NA,2006,0,0,0,1971317,0,0,0,0
NA,2007,0,0,0,2006514,0,0,0,0
NA,2008,0,0,0,2043394,0,0,0,0
NA,2009,0,0,0,2081044,1,0,0,0
NA,2010,0,0,0,2118874,0,0,0,0
NA,2011,0,0,0,2156701,0,0,0,0
NA,2012,0,0,0,2194784,0,0,0,0
NA,2013,0,0,0,2233510,0,0,0,0
NA,2014,0,0,0,2273430,0,0,0,0
NA,2015,0,0,0,2314904,0,0,0,0
NA,2016,0,0,0,2358041,0,0,0,0
"NR",1990,0,0,0,9505,0,0,0,0
"NR",1991,0,0,0,9764,0,1,0,0
"NR",1992,0,0,0,10030,0,0,8,0
"NR",1993,0,0,0,10287,0,0,0,0
"NR",1994,0,0,0,10498,0,0,0,0
"NR",1995,0,0,0,10628,0,0,0,0
"NR",1996,0,0,0,10672,0,0,0,0
"NR",1997,0,0,0,10647,0,0,0,0
"NR",1998,0,0,0,10565,0,0,0,0
"NR",1999,0,0,0,10449,0,0,0,0
"NR",2000,0,0,0,10337,1,0,0,0
"NR",2001,0,0,0,10215,0,0,0,0
"NR",2002,0,0,0,10102,0,0,1,1
"NR",2003,0,0,0,9994,0,0,0,0
"NR",2004,0,0,0,9902,0,0,0,0
"NR",2005,0,0,0,9849,0,0,0,0
"NR",2006,0,0,0,9828,0,0,0,0
"NR",2007,0,0,0,9842,0,0,0,0
"NR",2008,0,0,0,9891,0,0,0,0
"NR",2009,0,0,0,9939,0,0,0,0
"NR",2010,0,0,0,10005,0,0,0,0
"NR",2011,0,0,0,10057,0,0,0,0
"NR",2012,0,0,0,10279,0,0,0,0
"NR",2013,0,0,0,10821,0,0,0,0
"NR",2014,0,0,0,11853,0,0,0,0
"NR",2015,0,0,0,12475,0,0,0,0
"NR",2016,0,0,0,13049,0,0,0,0
"NP",1990,0,0,0,18905478,0,0,0,0
"NP",1991,0,0,0,19405504,0,0,0,0
"NP",1992,0,0,0,19938320,0,0,0,0
"NP",1993,0,0,0,20489975,0,0,0,0
"NP",1994,0,0,0,21040904,0,0,0,0
"NP",1995,0,0,0,21576071,0,0,0,0
"NP",1996,0,0,0,22090352,0,0,1,0
"NP",1997,0,0,0,22584775,0,0,0,0
"NP",1998,0,0,0,23057883,0,0,0,0
"NP",1999,0,0,0,23509964,1,0,0,0
"NP",2000,0,0,0,23941110,0,0,0,0
"NP",2001,0,0,0,24347106,0,0,0,0
"NP",2002,0,0,0,24725627,0,0,0,0
"NP",2003,0,0,0,25080872,0,0,0,0
"NP",2004,0,0,0,25419344,0,0,0,0
"NP",2005,0,0,0,25744500,0,1,0,0
"NP",2006,0,0,0,26066693,0,0,0,0
"NP",2007,0,0,0,26382581,0,0,0,0
"NP",2008,0,0,0,26666576,0,0,0,0
"NP",2009,0,0,0,26883535,0,0,0,0
"NP",2010,0,0,0,27013212,0,0,0,0
"NP",2011,0,0,0,27041437,0,0,0,0
"NP",2012,0,0,0,26989862,0,0,0,0
"NP",2013,0,0,0,26917906,0,0,0,0
"NP",2014,0,0,0,26906926,0,0,0,0
"NP",2015,0,0,0,27015031,0,0,0,0
"NP",2016,0,0,0,27261131,1,0,0,0
"NL",1990,0,0,0,14951510,0,0,0,0
"NL",1991,0,0,0,15069798,0,0,0,0
"NL",1992,0,0,0,15184166,0,0,0,0
"NL",1993,0,0,0,15290368,0,0,0,0
"NL",1994,0,0,0,15382838,0,0,0,0
"NL",1995,0,0,0,15459006,0,0,0,0
"NL",1996,0,0,0,15530498,0,0,0,0
"NL",1997,0,0,0,15610650,0,0,0,0
"NL",1998,0,0,0,15707209,0,0,0,0
"NL",1999,0,0,0,15812088,0,0,0,0
"NL",2000,0,0,0,15925513,0,1,0,0
"NL",2001,0,0,0,16046180,0,0,0,0
"NL",2002,0,0,0,16148929,0,0,0,0
"NL",2003,0,0,0,16225302,0,0,0,0
"NL",2004,0,0,0,16281779,0,0,0,0
"NL",2005,0,0,0,16319868,0,0,0,0
"NL",2006,0,0,0,16346101,0,0,0,0
"NL",2007,0,0,0,16381696,0,0,0,0
"NL",2008,0,0,0,16445593,0,0,0,0
"NL",2009,0,0,0,16530388,0,0,0,0
"NL",2010,0,0,0,16615394,0,0,0,0
"NL",2011,0,0,0,16693074,0,0,0,0
"NL",2012,0,0,0,16754962,0,0,0,0
"NL",2013,0,0,0,16804432,0,0,0,0
"NL",2014,0,0,0,16865008,0,0,0,0
"NL",2015,0,0,0,16939923,0,0,0,0
"NL",2016,0,0,0,17030314,0,0,0,0
"NC",1990,0,0,0,170899,0,0,0,0
"NC",1991,0,0,0,175362,0,0,0,0
"NC",1992,0,0,0,179799,0,0,0,0
"NC",1993,0,0,0,184496,0,0,0,0
"NC",1994,0,0,0,189482,0,0,0,0
"NC",1995,0,0,0,193816,0,0,0,0
"NC",1996,0,0,0,197564,0,0,0,0
"NC",1997,0,0,0,201418,0,0,0,0
"NC",1998,0,0,0,205279,0,0,0,1
"NC",1999,0,0,0,209214,0,0,0,0
"NC",2000,0,0,0,213230,0,0,0,0
"NC",2001,0,0,0,217324,0,0,0,0
"NC",2002,0,0,0,221490,0,0,0,0
"NC",2003,0,0,0,225296,0,0,0,0
"NC",2004,0,0,0,228750,0,0,0,0
"NC",2005,0,0,0,232250,0,0,0,0
"NC",2006,0,0,0,235750,0,0,0,0
"NC",2007,0,0,0,239250,0,0,0,0
"NC",2008,0,0,0,242750,0,0,0,0
"NC",2009,0,0,0,245950,0,0,3,0
"NC",2010,0,0,0,249750,0,0,0,0
"NC",2011,0,0,0,254350,0,0,0,0
"NC",2012,0,0,0,259000,0,0,0,0
"NC",2013,0,0,0,263650,0,0,0,0
"NC",2014,0,0,0,268050,1,0,0,0
"NC",2015,0,0,0,272400,0,0,0,0
"NC",2016,0,0,0,276550,0,0,0,0
"NZ",1990,0,0,0,3329800,0,0,0,0
"NZ",1991,0,0,0,3495100,0,0,0,0
"NZ",1992,0,0,0,3531700,0,0,0,0
"NZ",1993,0,0,0,3572200,0,0,0,0
"NZ",1994,0,0,0,3620000,0,0,0,0
"NZ",1995,0,0,0,3673400,0,0,0,0
"NZ",1996,0,0,0,3732000,0,0,0,0
"NZ",1997,0,0,0,3781300,0,0,0,0
"NZ",1998,0,0,0,3815000,1,0,0,0
"NZ",1999,0,0,0,3835100,0,0,0,0
"NZ",2000,0,0,0,3857700,1,0,0,0
"NZ",2001,0,1,1,3880500,0,0,0,0
"NZ",2002,1,0,1,3948500,0,0,0,0
"NZ",2003,0,2,2,4027200,0,0,0,0
"NZ",2004,0,0,0,4087500,0,0,0,0
"NZ",2005,0,1,1,4133900,0,0,0,0
"NZ",2006,0,0,0,4184600,0,0,0,0
"NZ",2007,0,0,0,4223800,0,0,0,0
"NZ",2008,0,0,0,4259800,0,0,0,0
"NZ",2009,0,0,0,4302600,0,0,1,0
"NZ",2010,0,0,0,4350700,0,0,0,0
"NZ",2011,0,0,0,4384000,0,0,0,0
"NZ",2012,0,0,0,4408100,0,0,0,0
"NZ",2013,0,0,0,4442100,0,0,0,0
"NZ",2014,0,0,0,4509700,0,1,0,0
"NZ",2015,0,0,0,4595700,0,0,0,0
"NZ",2016,0,0,0,4693200,0,0,0,0
"NI",1990,0,0,0,4173434,0,0,0,0
"NI",1991,0,0,0,4267568,0,0,0,0
"NI",1992,0,0,0,4364512,0,0,0,0
"NI",1993,0,0,0,4462497,0,0,0,0
"NI",1994,0,0,0,4559006,0,0,0,0
"NI",1995,0,0,0,4652185,0,0,0,0
"NI",1996,0,0,0,4741578,1,0,0,0
"NI",1997,0,0,0,4827661,0,0,0,0
"NI",1998,0,0,0,4910647,0,0,0,0
"NI",1999,0,0,0,4991040,0,0,0,0
"NI",2000,0,0,0,5069302,0,0,0,0
"NI",2001,0,0,0,5145366,0,0,0,0
"NI",2002,0,0,0,5219328,0,0,0,0
"NI",2003,0,0,0,5292118,0,0,0,0
"NI",2004,0,0,0,5364935,0,0,1,0
"NI",2005,0,0,0,5438690,0,2,0,0
"NI",2006,0,0,0,5513763,0,0,0,0
"NI",2007,0,0,0,5590055,0,0,0,0
"NI",2008,0,0,0,5667432,1,0,0,0
"NI",2009,0,0,0,5745526,0,0,0,0
"NI",2010,0,0,0,5824065,0,0,0,0
"NI",2011,0,0,0,5903039,0,0,0,0
"NI",2012,0,0,0,5982526,0,0,0,0
"NI",2013,0,0,0,6062454,0,0,0,0
"NI",2014,0,0,0,6142733,0,0,0,0
"NI",2015,0,0,0,6223240,1,0,0,0
"NI",2016,0,0,0,6303974,0,0,0,0
"NE",1990,0,0,0,8026591,0,0,0,0
"NE",1991,0,0,0,8288735,0,0,0,0
"NE",1992,0,0,0,8566770,0,0,0,0
"NE",1993,0,0,0,8860287,0,0,0,0
"NE",1994,0,0,0,9168312,0,0,0,0
"NE",1995,0,0,0,9490288,0,0,0,0
"NE",1996,0,0,0,9826598,0,0,0,0
"NE",1997,0,0,0,10178201,0,0,5,0
"NE",1998,0,0,0,10545716,0,0,0,0
"NE",1999,0,0,0,10929918,0,0,0,0
"NE",2000,0,0,0,11331557,2,0,1,0
"NE",2001,0,0,0,11751365,0,0,0,0
"NE",2002,0,0,0,12189983,0,0,0,1
"NE",2003,0,0,0,12647984,0,0,0,0
"NE",2004,0,0,0,13125916,0,0,0,0
"NE",2005,0,0,0,13624467,0,0,0,0
"NE",2006,0,0,0,14143971,0,0,0,0
"NE",2007,0,0,0,14685399,0,0,0,0
"NE",2008,0,0,0,15250908,0,0,0,0
"NE",2009,0,0,0,15843133,0,0,0,0
"NE",2010,0,0,0,16464025,0,0,0,0
"NE",2011,0,0,0,17114761,1,0,0,0
"NE",2012,0,0,0,17795191,0,0,0,0
"NE",2013,0,0,0,18504255,0,0,0,0
"NE",2014,0,0,0,19240157,0,0,0,0
"NE",2015,0,0,0,20001663,0,0,0,0
"NE",2016,0,0,0,20788838,0,0,0,0
"NG",1990,0,0,0,95212450,0,0,0,0
"NG",1991,0,0,0,97667632,0,0,0,0
"NG",1992,0,0,0,100161710,0,0,0,0
"NG",1993,0,0,0,102700753,0,0,0,0
"NG",1994,0,0,0,105293700,0,0,0,0
"NG",1995,0,0,0,107948335,0,0,0,0
"NG",1996,0,0,0,110668794,0,0,0,0
"NG",1997,0,0,0,113457663,0,0,0,0
"NG",1998,0,0,0,116319759,0,0,0,0
"NG",1999,0,0,0,119260063,0,0,0,0
"NG",2000,0,0,0,122283850,0,0,0,0
"NG",2001,0,0,0,125394046,0,0,0,0
"NG",2002,0,0,0,128596076,0,0,0,0
"NG",2003,0,0,0,131900631,0,0,0,0
"NG",2004,0,0,0,135320422,0,0,0,0
"NG",2005,0,0,0,138865016,0,0,0,0
"NG",2006,0,0,0,142538308,0,0,0,0
"NG",2007,0,0,0,146339977,0,0,0,0
"NG",2008,0,0,0,150269623,1,1,0,0
"NG",2009,0,0,0,154324933,0,0,0,0
"NG",2010,0,0,0,158503197,0,1,0,0
"NG",2011,0,0,0,162805071,0,0,0,0
"NG",2012,0,0,0,167228767,0,0,0,0
"NG",2013,0,0,0,171765769,0,0,0,0
"NG",2014,2,0,2,176404902,0,0,0,1
"NG",2015,0,0,0,181137448,0,0,0,0
"NG",2016,0,0,0,185960289,0,0,0,0
"MK",1990,0,0,0,1996228,0,0,0,0
"MK",1991,0,0,0,1993302,0,0,0,0
"MK",1992,0,0,0,1988659,0,0,0,0
"MK",1993,0,0,0,1984028,0,0,0,0
"MK",1994,0,0,0,1981703,0,0,0,0
"MK",1995,0,0,0,1983252,0,0,0,0
"MK",1996,0,0,0,1989443,0,0,0,0
"MK",1997,0,0,0,1999598,0,0,0,0
"MK",1998,0,0,0,2012057,0,0,0,0
"MK",1999,0,0,0,2024394,1,0,0,0
"MK",2000,0,0,0,2034819,0,0,0,0
"MK",2001,0,0,0,2042842,0,0,0,0
"MK",2002,0,0,0,2048928,0,0,0,0
"MK",2003,0,0,0,2053426,0,0,0,0
"MK",2004,0,0,0,2057048,0,0,0,0
"MK",2005,0,0,0,2060273,0,0,0,0
"MK",2006,0,0,0,2063131,0,1,0,0
"MK",2007,0,0,0,2065426,0,0,0,0
"MK",2008,0,0,0,2067313,0,0,0,0
"MK",2009,0,0,0,2069039,0,0,0,0
"MK",2010,0,0,0,2070741,0,0,0,0
"MK",2011,0,0,0,2072487,0,0,0,1
"MK",2012,0,0,0,2074278,0,0,0,0
"MK",2013,0,0,0,2076067,0,0,0,0
"MK",2014,0,0,0,2077775,0,0,0,0
"MK",2015,0,0,0,2079328,0,0,0,0
"MK",2016,0,0,0,2080745,0,0,0,0
"MP",1990,0,0,0,45752,0,0,0,0
"MP",1991,0,0,0,46666,0,0,0,0
"MP",1992,0,0,0,46476,0,0,0,0
"MP",1993,0,0,0,45758,0,0,0,0
"MP",1994,0,0,0,45364,1,0,0,0
"MP",1995,0,0,0,45870,0,0,0,0
"MP",1996,0,0,0,47521,0,0,0,0
"MP",1997,0,0,0,50056,0,0,0,0
"MP",1998,0,0,0,52997,0,0,0,0
"MP",1999,0,0,0,55636,0,0,0,0
"MP",2000,0,0,0,57453,0,0,0,0
"MP",2001,0,0,0,58321,0,0,0,0
"MP",2002,0,0,0,58420,0,2,0,0
"MP",2003,0,0,0,57947,1,0,0,0
"MP",2004,0,0,0,57246,0,0,0,0
"MP",2005,0,0,0,56542,0,0,0,0
"MP",2006,0,0,0,55882,0,0,0,0
"MP",2007,0,0,0,55219,0,0,0,0
"MP",2008,0,0,0,54625,0,0,2,0
"MP",2009,0,0,0,54193,0,0,0,0
"MP",2010,0,0,0,53971,0,0,0,0
"MP",2011,0,0,0,54012,0,0,0,0
"MP",2012,0,0,0,54311,0,0,0,0
"MP",2013,0,0,0,54784,0,0,0,0
"MP",2014,0,0,0,55305,0,0,0,0
"MP",2015,0,0,0,55780,0,0,0,0
"MP",2016,0,0,0,56188,1,0,0,0
"NO",1990,0,0,0,4241473,0,0,0,0
"NO",1991,0,0,0,4261732,0,0,0,0
"NO",1992,0,0,0,4286401,0,0,0,0
"NO",1993,0,0,0,4311991,0,0,0,0
"NO",1994,0,0,0,4336613,0,0,0,0
"NO",1995,0,0,0,4359184,0,0,0,0
"NO",1996,0,0,0,4381336,0,0,0,0
"NO",1997,0,0,0,4405157,0,0,0,0
"NO",1998,0,0,0,4431464,0,0,0,0
"NO",1999,0,0,0,4461913,0,0,0,0
"NO",2000,0,0,0,4490967,0,0,0,0
"NO",2001,0,0,0,4513751,0,0,0,0
"NO",2002,0,0,0,4538159,0,0,0,0
"NO",2003,0,0,0,4564855,0,0,0,0
"NO",2004,0,0,0,4591910,0,0,0,0
"NO",2005,0,0,0,4623291,0,0,0,0
"NO",2006,0,0,0,4660677,0,0,0,0
"NO",2007,0,0,0,4709153,0,0,0,0
"NO",2008,0,0,0,4768212,0,0,0,0
"NO",2009,1,0,1,4828726,0,0,0,0
"NO",2010,0,0,0,4889252,0,0,0,0
"NO",2011,0,1,1,4953088,0,0,0,2
"NO",2012,0,0,0,5018573,1,0,0,0
"NO",2013,0,0,0,5079623,0,0,0,0
"NO",2014,0,0,0,5137232,0,0,1,0
"NO",2015,0,0,0,5188607,0,0,0,0
"NO",2016,0,0,0,5234519,0,0,0,0
"OM",1990,0,0,0,1812161,0,0,0,0
"OM",1991,0,0,0,1893768,1,0,0,0
"OM",1992,0,0,0,1983275,0,0,0,0
"OM",1993,0,0,0,2072104,0,0,0,0
"OM",1994,0,0,0,2148419,0,0,0,0
"OM",1995,0,0,0,2204277,1,0,0,0
"OM",1996,0,0,0,2236654,0,0,0,0
"OM",1997,0,0,0,2249762,0,0,0,0
"OM",1998,0,0,0,2251864,0,0,0,0
"OM",1999,0,0,0,2254904,0,0,0,0
"OM",2000,0,0,0,2267973,0,0,0,0
"OM",2001,0,0,0,2294962,0,0,0,0
"OM",2002,0,0,0,2334858,0,0,0,2
"OM",2003,0,0,0,2386166,0,0,0,0
"OM",2004,0,0,0,2445517,0,0,0,0
"OM",2005,0,0,0,2511251,0,0,0,0
"OM",2006,0,0,0,2580758,0,0,0,0
"OM",2007,0,0,0,2657158,0,0,0,0
"OM",2008,0,0,0,2750963,1,0,0,0
"OM",2009,0,0,0,2876186,0,0,0,0
"OM",2010,0,0,0,3041434,0,0,0,0
"OM",2011,0,0,0,3251108,0,0,0,0
"OM",2012,0,0,0,3498029,0,0,0,0
"OM",2013,0,0,0,3764805,0,0,0,0
"OM",2014,0,0,0,4027260,0,0,0,0
"OM",2015,0,0,0,4267348,0,0,0,0
"OM",2016,0,0,0,4479219,0,0,0,0
"PK",1990,0,0,0,107647921,0,0,0,0
"PK",1991,0,0,0,110778648,1,0,0,0
"PK",1992,0,0,0,113911126,0,0,0,0
"PK",1993,0,0,0,117086685,0,0,0,0
"PK",1994,0,0,0,120362762,0,0,1,0
"PK",1995,0,0,0,123776839,0,0,0,0
"PK",1996,0,0,0,127349290,0,0,0,0
"PK",1997,0,0,0,131057431,0,0,0,0
"PK",1998,0,0,0,134843233,0,0,0,0
"PK",1999,0,0,0,138624621,0,0,0,0
"PK",2000,0,0,0,142343578,0,0,0,0
"PK",2001,1,0,1,145978402,0,0,0,0
"PK",2002,0,2,2,149549700,1,0,0,0
"PK",2003,0,0,0,153093373,1,0,0,0
"PK",2004,0,1,1,156664697,0,0,0,0
"PK",2005,0,0,0,160304008,1,0,0,0
"PK",2006,0,0,0,164022627,0,0,0,0
"PK",2007,0,0,0,167808105,0,0,0,0
"PK",2008,0,0,0,171648986,0,0,0,0
"PK",2009,0,0,0,175525609,0,0,0,0
"PK",2010,0,0,0,179424641,0,0,0,0
"PK",2011,1,0,1,183340592,0,0,0,0
"PK",2012,0,0,0,187281475,0,0,0,0
"PK",2013,0,0,0,191262919,0,1,0,0
"PK",2014,0,0,0,195306825,0,0,0,0
"PK",2015,0,0,0,199426964,0,0,0,0
"PK",2016,0,0,0,203627284,0,0,0,0
"PW",1990,0,0,0,15058,0,0,0,0
"PW",1991,0,0,0,15441,0,0,0,0
"PW",1992,0,0,0,15856,0,0,0,0
"PW",1993,0,0,0,16290,0,0,0,0
"PW",1994,0,0,0,16717,0,0,0,0
"PW",1995,0,0,0,17164,0,0,0,0
"PW",1996,0,0,0,17593,0,0,0,0
"PW",1997,0,0,0,18014,0,0,0,0
"PW",1998,0,0,0,18410,0,0,0,0
"PW",1999,0,0,0,18776,0,0,0,0
"PW",2000,0,0,0,19105,0,0,0,0
"PW",2001,0,0,0,19386,0,0,3,0
"PW",2002,0,0,0,19637,0,1,0,0
"PW",2003,0,0,0,19809,0,0,0,0
"PW",2004,0,0,0,19867,1,0,0,0
"PW",2005,0,0,0,19781,0,0,0,0
"PW",2006,0,0,0,19540,0,0,0,0
"PW",2007,0,0,0,19158,0,0,0,0
"PW",2008,0,0,0,18704,0,0,0,0
"PW",2009,0,0,0,18285,0,0,0,0
"PW",2010,0,0,0,17955,0,0,0,0
"PW",2011,0,0,0,17745,0,0,0,0
"PW",2012,0,0,0,17640,0,0,0,1
"PW",2013,0,0,0,17606,0,0,1,0
"PW",2014,0,0,0,17626,0,0,0,0
"PW",2015,0,0,0,17665,0,0,0,0
"PW",2016,0,0,0,17725,0,0,0,0
"PA",1990,0,0,0,2470947,0,0,0,0
"PA",1991,0,0,0,2523118,0,0,0,0
"PA",1992,0,0,0,2575954,0,0,0,0
"PA",1993,0,0,0,2629580,0,0,0,0
"PA",1994,0,0,0,2684116,0,0,0,0
"PA",1995,0,0,0,2739668,0,0,0,0
"PA",1996,0,0,0,2796291,0,0,0,0
"PA",1997,0,0,0,2853913,1,0,0,0
"PA",1998,0,0,0,2912316,0,0,0,0
"PA",1999,0,0,0,2971196,0,1,0,0
"PA",2000,0,0,0,3030328,2,0,0,0
"PA",2001,0,0,0,3089648,0,0,0,0
"PA",2002,0,0,0,3149188,0,0,0,0
"PA",2003,0,0,0,3209048,0,0,0,0
"PA",2004,0,0,0,3269356,0,0,0,0
"PA",2005,0,0,0,3330217,0,0,0,0
"PA",2006,0,0,0,3391666,0,0,0,0
"PA",2007,0,0,0,3453675,0,1,0,0
"PA",2008,0,0,0,3516204,0,0,0,0
"PA",2009,0,0,0,3579215,0,0,0,0
"PA",2010,0,0,0,3642687,0,0,0,0
"PA",2011,0,0,0,3706483,0,0,0,0
"PA",2012,0,0,0,3770624,0,0,0,0
"PA",2013,0,0,0,3835437,0,0,0,0
"PA",2014,0,0,0,3901315,0,0,0,0
